id,department_id,department_name,category_id,category_name,name,arabic_name,sku,brand_name,description,unit,warehouse_unit,workshop_unit,conversion_factor,purchase_price,sale_price,sale_price_before_vat,km_type_value,allow_decimal_qty,allow_minus_qty,is_active,min_price_corporate,max_price_corporate,is_price_editable,min_price_editable,created_at,updated_at
343,20,Oil Change Department,7,Other Oil Filters,Isuzu oil Filter 49708-1,فلتر زيت إيسوزو 49708-1,FLT-339,Saudi ISUZU,Isuzu oil Filter 49708-1 - Saudi branch stock item,pcs,pcs,pcs,1,10,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:29:17.780Z
345,20,Oil Change Department,7,Other Oil Filters,Isuzu Safaya 94414796-3,فلتر زيت إيسوزو سافايا 94414796-3,FLT-341,Saudi ISUZU,Isuzu Safaya 94414796-3 - Saudi branch stock item,pcs,pcs,pcs,1,9.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:30:20.237Z
346,20,Oil Change Department,7,Other Oil Filters,F D-max 2021 Paper 98270524-0,فلتر زيت إيسوزو دي-ماكس 2021 ورقي 98270524-0,FLT-342,Saudi F,F D-max 2021 Paper 98270524-0 - Saudi branch stock item,pcs,pcs,pcs,1,14,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:30:37.126Z
301,20,Oil Change Department,1,Gear Oil,MIGHTY ATF Gear Oil VS7,زيت تروس مايتي ATF VS7,OIL-297,Saudi MIGHTY,MIGHTY ATF Gear Oil VS7 - Saudi branch stock item,liter,liter,liter,1,38,75,65.22,,true,false,true,73,150,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:31:04.157Z
295,20,Oil Change Department,9,Shell Oil,SHELL HILEX 0W20,زيت شل هايلكس 0W20,OIL-291,Saudi SHELL,SHELL HILEX 0W20 - Saudi branch stock item,liter,liter,liter,1,23,32,27.83,10000,true,false,true,29,62,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:31:47.629Z
317,20,Oil Change Department,7,Other Oil Filters,Filter OIL Jumbo 87610117 Corner,فلتر جامبو 87610117 كورنر,FLT-313,Saudi FILTER,Filter Jumbo 87610117 Corner - Saudi branch stock item,pcs,pcs,pcs,1,22,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:30:45.314Z
554,20,Oil Change Department,19,FILTER Oil,Filter Oil 10W30,زيت فلتر 10W30,FLT-551,Saudi FILTER,Filter Oil 10W30 - Saudi branch stock item,liter,liter,liter,1,9.15,15,13.04,5000,true,false,true,12,30,false,,2026-05-03T13:23:52.383Z,2026-05-12T15:26:20.051Z
376,20,Oil Change Department,7,Other Oil Filters,OIL FILTER ( HAVAL) 1017100AEC01,فلتر زيت (هافال) 1017100AEC01,FLT-372,Saudi OIL,OIL FILTER ( HAVAL) 1017100AEC01 - Saudi branch stock item,pcs,pcs,pcs,1,36,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-03T22:18:25.824Z
348,20,Oil Change Department,7,Other Oil Filters,Isuzu Jumbo 5-87610117-0,إيسوزو جامبو 5-87610117-0,FLT-344,Saudi ISUZU,Isuzu Jumbo 5-87610117-0 - Saudi branch stock item,pcs,pcs,pcs,1,19,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:47:17.276Z
351,20,Oil Change Department,1,Gear Oil,ATF Kixx DX-III 1 Ltr,زيت ناقل حركة أوتوماتيكي كيكس DX-III لتر واحد,OIL-347,Saudi ATF,ATF Kixx DX-III 1 Ltr - Saudi branch stock item,liter,liter,liter,1,16.66,25,21.74,,true,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:47:34.061Z
354,20,Oil Change Department,3,Misc Products,OIL STOP,زيت مانع للتسرب,OIL-350,Saudi OIL,OIL STOP - Saudi branch stock item,pcs,pcs,pcs,1,12,18,15.65,,false,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:47:55.036Z
362,20,Oil Change Department,7,Other Oil Filters,Filter Oil STONE MG 10105963,فلتر زيت ستون إم جي 10105963,FLT-358,Saudi FILTER,Filter Oil STONE MG 10105963 - Saudi branch stock item,pcs,pcs,pcs,1,34,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:48:30.245Z
374,20,Oil Change Department,1,Gear Oil,BENZOL ENGINE PROTECTOR,واقي محرك بنزول,OIL-370,Saudi BENZOL,BENZOL ENGINE PROTECTOR - Saudi branch stock item,pcs,pcs,pcs,1,30,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:49:04.857Z
377,20,Oil Change Department,7,Other Oil Filters,Range Rover oil filter ST011279,فلتر زيت رينج روفر ST011279,FLT-373,Saudi RANGE,Range Rover oil filter ST011279 - Saudi branch stock item,pcs,pcs,pcs,1,30,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:49:19.863Z
378,20,Oil Change Department,16,Benzol Oil,BENZOL 0W30,بنزول 0W30,OIL-374,Saudi BENZOL,BENZOL 0W30 - Saudi branch stock item,liter,liter,liter,1,23,35,30.43,10000,true,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:49:45.980Z
379,20,Oil Change Department,16,Benzol Oil,BENZOL 0W20,بنزول 0W20,OIL-375,Saudi BENZOL,BENZOL 0W20 - Saudi branch stock item,liter,liter,liter,1,23,32,27.83,10000,true,false,true,30,64,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:50:01.035Z
380,20,Oil Change Department,16,Benzol Oil,BENZOL 0W16,بنزول 0W16,OIL-376,Saudi BENZOL,BENZOL 0W16 - Saudi branch stock item,liter,liter,liter,1,23,30,26.09,10000,true,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:50:16.915Z
382,20,Oil Change Department,1,Gear Oil,BENZOL - DCT,بنزول - ناقل حركة ثنائي القابض,OIL-378,Saudi BENZOL,BENZOL - DCT - Saudi branch stock item,liter,liter,liter,1,27,70,60.87,,true,false,true,68,140,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:50:30.275Z
386,20,Oil Change Department,7,Other Oil Filters,FILTER OIL MERCEDES STON A 2781800009,فلتر زيت مرسيدس STON A 2781800009,FLT-382,Saudi FILTER,FILTER OIL MERCEDES STON A 2781800009 - Saudi branch stock item,pcs,pcs,pcs,1,30,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:51:00.552Z
387,20,Oil Change Department,7,Other Oil Filters,FILTER OIL FORD FL-2124 -S,فلتر زيت فورد FL-2124 -S,FLT-383,Saudi FILTER,FILTER OIL FORD FL-2124 -S - Saudi branch stock item,pcs,pcs,pcs,1,172,190,165.22,,false,false,true,188,380,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:51:14.511Z
388,20,Oil Change Department,2,Other Oils,MERCEDES-BENZ OIL  5W30,زيت مرسيدس-بنز 5W30,OIL-384,Saudi MERCEDES,MERCEDES-BENZ OIL  5W30 - Saudi branch stock item,liter,liter,liter,1,33,51,44.35,10000,true,false,true,49,102,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:51:52.839Z
389,20,Oil Change Department,2,Other Oils,MERCEDES-BENZ- STARPARTS OIL  5W40,زيت مرسيدس بنز ستاربارتس 5W40,OIL-385,Saudi MERCEDES,MERCEDES-BENZ- STARPARTS OIL  5W40 - Saudi branch stock item,liter,liter,liter,1,27,42,36.52,10000,true,false,true,40,84,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:52:11.335Z
390,20,Oil Change Department,7,Other Oil Filters,FILTER OIL MERCEDES ORIGINAL A 2781800009,فلتر زيت مرسيدس الأصلي A 2781800009,FLT-386,Saudi FILTER,FILTER OIL MERCEDES ORIGINAL A 2781800009 - Saudi branch stock item,pcs,pcs,pcs,1,57,95,82.61,,false,false,true,93,190,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:52:27.308Z
391,20,Oil Change Department,7,Other Oil Filters,FILTER OIL MERCEDES ORIGINAL A 276180000990,فلتر زيت مرسيدس الأصلي A 276180000990,FLT-387,Saudi FILTER,FILTER OIL MERCEDES ORIGINAL A 276180000990 - Saudi branch stock item,pcs,pcs,pcs,1,57,95,82.61,,false,false,true,93,190,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:52:40.833Z
392,20,Oil Change Department,7,Other Oil Filters,Range Oil Filter LR011279,فلتر زيت رينج LR011279,FLT-388,Saudi RANGE,Range Oil Filter LR011279 - Saudi branch stock item,pcs,pcs,pcs,1,155,180,156.52,,false,false,true,178,360,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:52:54.272Z
393,20,Oil Change Department,2,Other Oils,Mobil Super 10W40,زيت موبيل سوبر 10W40,OIL-390,Saudi MOBIL,Mobil Super 10W40 - Saudi branch stock item,liter,liter,liter,1,13.5,27,23.48,10000,true,false,true,25,54,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:53:15.623Z
394,20,Oil Change Department,1,Gear Oil,Mobil ATF 320,زيت موبيل ATF 320,OIL-391,Saudi MOBIL,Mobil ATF 320 - Saudi branch stock item,liter,liter,liter,1,15.5,23,20,,true,false,true,21,46,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:54:35.167Z
395,20,Oil Change Department,1,Gear Oil,DMax ENGINE FLUSH,منظف محرك DMax,OIL-392,Saudi DMAX,DMax ENGINE FLUSH - Saudi branch stock item,pcs,pcs,pcs,1,30.7,70,60.87,,false,false,true,68,140,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:54:49.899Z
381,20,Oil Change Department,1,Gear Oil,BENZOL( ATF) DEX-III,بنزول (سائل ناقل حركة أوتوماتيكي) DEX-III,OIL-377,Saudi BENZOL,BENZOL( ATF) DEX-III - Saudi branch stock item,liter,liter,liter,1,22,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:55:04.489Z
383,20,Oil Change Department,1,Gear Oil,BENZOL( ATF) DEX-VI,بنزول (سائل ناقل حركة أوتوماتيكي) DEX-VI,OIL-379,Saudi BENZOL,BENZOL( ATF) DEX-VI - Saudi branch stock item,liter,liter,liter,1,22,70,60.87,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:55:42.270Z
384,20,Oil Change Department,16,Benzol Oil,BENZOL BRAKE FLUID DOT-4,سائل فرامل بنزول DOT-4,OIL-380,Saudi BENZOL,BENZOL BRAKE FLUID DOT-4 - Saudi branch stock item,pcs,pcs,pcs,1,8,25,21.74,,false,false,true,15,34,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:56:06.068Z
385,20,Oil Change Department,16,Benzol Oil,BENZOL BRAKE FLUID DOT-5.1,سائل فرامل بنزول DOT-5.1,OIL-381,Saudi BENZOL,BENZOL BRAKE FLUID DOT-5.1 - Saudi branch stock item,pcs,pcs,pcs,1,8,20,17.39,,false,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:57:40.617Z
369,20,Oil Change Department,1,Gear Oil,BENZOL GEAR OIL 75W90,بنزول زيت تروس 75W90,OIL-365,Saudi BENZOL,BENZOL GEAR OIL 70W90 - Saudi branch stock item,liter,liter,liter,1,17,65,56.52,,false,false,true,58,120,false,,2026-05-03T13:23:52.383Z,2026-05-04T10:57:57.815Z
355,20,Oil Change Department,15,Castrol Oil,CASTROL 15W40 Petrol 1 LTR,زيت بنزين كاسترول 15W40 لتر واحد,OIL-351,Saudi CASTROL,CASTROL 15W40 Petrol 1 LTR - Saudi branch stock item,liter,liter,liter,1,17.25,19,16.52,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-11T11:01:38.494Z
437,20,Oil Change Department,2,Other Oils,MotorCraft 10W30 1Ltr,زيت موتوركرافت 10W30 سعة 1 لتر,OIL-434,Saudi MOTORCRAFT,MotorCraft 10W30 1Ltr - Saudi branch stock item,liter,liter,liter,1,12.5,18,15.65,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
442,20,Oil Change Department,2,Other Oils,Mobil Delvac 15W40 1400 5Ltr,زيت موبيل ديلفاك 15W40 سعة 1400 لتر,OIL-439,Saudi MOBIL,Mobil Delvac 15W40 1400 5Ltr - Saudi branch stock item,liter,liter,liter,1,11.25,13.5,11.74,5000,true,false,true,11.5,27,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
429,20,Oil Change Department,7,Other Oil Filters,Filter OIL Mitsubishi Fuso Canter MSO18 / ME-215002 CORNER,فلتر زيت ميتسوبيشي فوسو كانتر MSO١٨ / ME-٢١٥٠٠٢ كورنر,FLT-426,Saudi FILTER,Filter Mitsubishi Fuso Canter MSO18 / ME-215002 CORNER - Saudi branch stock item,pcs,pcs,pcs,1,27,47,40.87,,false,false,true,45,94,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:32:34.991Z
398,20,Oil Change Department,1,Gear Oil,FUCHS GEAR OIL ATF,زيت ناقل الحركة وزيت ناقل الحركة الأوتوماتيكي (ATF) من فوكس,OIL-395,Saudi FUCHS,FUCHS GEAR OIL ATF - Saudi branch stock item,liter,liter,liter,1,12.5,18,15.65,,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-04T11:03:35.067Z
370,20,Oil Change Department,1,Gear Oil,BENZOL GEAR OIL 75W140,زيت تروس بنزول 75W140,OIL-366,Saudi BENZOL,BENZOL GEAR OIL 75W140 - Saudi branch stock item,liter,liter,liter,1,17,65,56.52,,true,false,true,58,120,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:11:11.746Z
413,20,Oil Change Department,18,TOYOTA Oil Filters,Toyota Haice Diesel stone 30060,تويوتا هايس ديزل ستون 30060,FLT-410,Saudi TOYOTA,Toyota Haice Diesel stone 30060 - Saudi branch stock item,pcs,pcs,pcs,1,22,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:11:25.972Z
415,20,Oil Change Department,14,FUCHS Oil,Fuchs Brake Fluid Dot 3,سائل فرامل فوكس دوت 3,OIL-412,Saudi FUCHS,Fuchs Brake Fluid Dot 3 - Saudi branch stock item,liter,liter,liter,1,6.25,11,9.57,,true,false,true,9,22,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:11:47.460Z
416,20,Oil Change Department,7,Other Oil Filters,OIL FILTER NISSAN 1191 / 1106 BIG ORIGINAL,فلتر زيت نيسان 1191 / 1106 كبير أصلي,FLT-413,Saudi OIL,OIL FILTER NISSAN 1191 / 1106 BIG ORIGINAL - Saudi branch stock item,pcs,pcs,pcs,1,27,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:12:01.756Z
418,20,Oil Change Department,7,Other Oil Filters,Oil Filter Van Iron 4A001,فلتر زيت شاحنة حديد ٤A٠٠١,FLT-415,Saudi OIL,Oil Filter Van Iron 4A001 - Saudi branch stock item,pcs,pcs,pcs,1,28.75,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:12:17.993Z
421,20,Oil Change Department,7,Other Oil Filters,Suzuki Oil Filter 68K20,فلتر زيت سوزوكي ٦٨K٢٠,FLT-418,Saudi SUZUKI,Suzuki Oil Filter 68K20 - Saudi branch stock item,pcs,pcs,pcs,1,12,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:12:27.865Z
422,20,Oil Change Department,7,Other Oil Filters,Nissan oil filter Original (1194)-43G0A-01,فلتر زيت نيسان أصلي (١١٩٤)-٤٣G٠A-٠١,FLT-419,Saudi NISSAN,Nissan oil filter Original (1194)-43G0A-01 - Saudi branch stock item,pcs,pcs,pcs,1,28.75,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:12:44.954Z
423,20,Oil Change Department,1,Gear Oil,EZI Extra Transmission and Differential Treatment 50ml,معالج ناقل الحركة والتروس التفاضلية EZI إضافي ٥٠ مل,OIL-420,Saudi EZI,EZI Extra Transmission and Differential Treatment 50ml - Saudi branch stock item,pcs,pcs,pcs,1,42.5,65,56.52,,false,false,true,63,130,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:12:59.614Z
424,20,Oil Change Department,7,Other Oil Filters,OIL FILTER FORD S400 (FL-400) / FL 2141,فلتر زيت فورد S٤٠٠ (FL-٤٠٠) / FL ٢١٤١,FLT-421,Saudi OIL,OIL FILTER FORD S400 (FL-400) / FL 2141 - Saudi branch stock item,pcs,pcs,pcs,1,15.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:16:32.497Z
425,20,Oil Change Department,7,Other Oil Filters,OIL FILTER NISSAN DIESEL1194,فلتر زيت نيسان ديزل ١١٩٤,FLT-422,Saudi OIL,OIL FILTER NISSAN DIESEL1194 - Saudi branch stock item,pcs,pcs,pcs,1,33,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:16:46.102Z
426,20,Oil Change Department,7,Other Oil Filters,Mitsubishi oil filter MD352626,فلتر زيت ميتسوبيشي MD٣٥٢٦٢٦,FLT-423,Saudi MITSUBISHI,Mitsubishi oil filter MD352626 - Saudi branch stock item,pcs,pcs,pcs,1,36.8,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:17:14.505Z
427,20,Oil Change Department,11,HYUNDAI Oil Filters,Oil filter Hyundai 3N000,فلتر زيت هيونداي ٣N٠٠٠,FLT-424,Saudi OIL,Oil filter Hyundai 3N000 - Saudi branch stock item,pcs,pcs,pcs,1,27,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:17:31.651Z
407,20,Oil Change Department,7,Other Oil Filters,AC DELCO oil filter 504,فلتر زيت AC DELCO 504,FLT-404,Saudi AC,AC DELCO oil filter 504 - Saudi branch stock item,pcs,pcs,pcs,1,11.01,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-12T19:45:12.404Z
432,20,Oil Change Department,1,Gear Oil,Motorcraft ATF Mercon LV,موتوركرافت ATF ميركون LV,OIL-429,Saudi MOTORCRAFT,Motorcraft ATF Mercon LV - Saudi branch stock item,liter,liter,liter,1,19.16,30,26.09,,true,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:18:00.882Z
435,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER Hyundai ( GENESIS ) 3CKB0,فلتر زيت هيونداي (جينيسيس) 3CKB0,FLT-432,Saudi OIL,OIL FILTER Hyundai ( GENESIS ) 3CKB0 - Saudi branch stock item,pcs,pcs,pcs,1,29,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:18:37.667Z
439,20,Oil Change Department,7,Other Oil Filters,isuzu OIl Filter corner 9270,فلتر زيت إيسوزو زاوية 9270,FLT-436,Saudi ISUZU,isuzu OIl Filter corner 9270 - Saudi branch stock item,pcs,pcs,pcs,1,12,20,17.39,,false,false,true,18,40,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:18:53.480Z
441,20,Oil Change Department,7,Other Oil Filters,ISUZU DYNA ORIGINAL PAPER 18858-0,ورقة إيسوزو داينا الأصلية 18858-0,FLT-438,Saudi ISUZU,ISUZU DYNA ORIGINAL PAPER 18858-0 - Saudi branch stock item,pcs,pcs,pcs,1,35,60,52.17,,false,false,true,58,120,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:19:09.269Z
436,20,Oil Change Department,1,Gear Oil,ATF Toyota Ws 08886-81885,زيت ناقل حركة أوتوماتيكي تويوتا WS 08886-81885,OIL-433,Saudi ATF,ATF Toyota Ws 08886-81885 - Saudi branch stock item,liter,liter,liter,1,27,40,34.78,,true,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:30:12.764Z
445,20,Oil Change Department,1,Gear Oil,Lucas Transmission Fix L 10009,مسدس لوكاس لتثبيت ناقل الحركة L 10009,OIL-442,Saudi LUCAS,Lucas Transmission Fix L 10009 - Saudi branch stock item,bottle,bottle,bottle,1,80,140,121.74,,false,false,true,138,280,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:30:31.349Z
446,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota Z030,فلتر زيت تويوتا Z030,FLT-443,Saudi OIL,OIL FILTER Toyota Z030 - Saudi branch stock item,pcs,pcs,pcs,1,35,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:31:08.815Z
447,20,Oil Change Department,7,Other Oil Filters,Oil filter isuzu 1-87610289-0,فلتر زيت إيسوزو 1-87610289-0,FLT-444,Saudi OIL,Oil filter isuzu 1-87610289-0 - Saudi branch stock item,pcs,pcs,pcs,1,65,85,73.91,,false,false,true,83,170,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:31:52.544Z
453,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 61,فلتر زيت أمريكي ٦١,FLT-450,Saudi AMERICAN,AMERICAN OIL FILTER 61 - Saudi branch stock item,pcs,pcs,pcs,1,13.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:34:19.488Z
451,20,Oil Change Department,7,Other Oil Filters,OIL FILTER Mitsubishi MZ691140,فلتر زيت ميتسوبيشي MZ٦٩١١٤٠,FLT-448,Saudi OIL,OIL FILTER Mitsubishi MZ691140 - Saudi branch stock item,pcs,pcs,pcs,1,22,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:16:32.226Z
461,20,Oil Change Department,18,TOYOTA Oil Filters,Oil filter Toyota 10010 land cruiser new,فلتر زيت تويوتا ١٠٠١٠ لاند كروزر جديد,FLT-458,Saudi OIL,Oil filter Toyota 10010 land cruiser new - Saudi branch stock item,pcs,pcs,pcs,1,37,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:16:50.677Z
462,20,Oil Change Department,2,Other Oils,KIXX G1 5W30,كيكس G١ ٥W٣٠,OIL-459,Saudi KIXX,KIXX G1 5W30 - Saudi branch stock item,liter,liter,liter,1,17.03,27,23.48,10000,true,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:17:10.373Z
492,20,Oil Change Department,2,Other Oils,KIXX GX7 10W30,كيكس 10W30 GX7,OIL-489,Saudi KIXX,KIXX 10W30 - Saudi branch stock item,liter,liter,liter,1,14,20,17.39,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-10T23:22:43.069Z
450,20,Oil Change Department,7,Other Oil Filters,OIL FILTER ISUZU 98165071-0 CORNER DIESEL,فلتر زيت إيسوزو ٩٨١٦٥٠٧١-٠ ديزل زاوية,FLT-447,Saudi OIL,OIL FILTER ISUZU 98165071-0 CORNER DIESEL - Saudi branch stock item,pcs,pcs,pcs,1,11,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:22:08.330Z
470,20,Oil Change Department,7,Other Oil Filters,ISUZU OIL FILTER Jumbo 98328207 ORIGINAL,فلتر زيت إيسوزو جامبو أصلي 98328207,FLT-467,Saudi ISUZU,ISUZU OIL FILTER Jumbo 98328207 ORIGINAL - Saudi branch stock item,pcs,pcs,pcs,1,47,85,73.91,,false,false,true,83,170,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:23:13.771Z
473,20,Oil Change Department,11,HYUNDAI Oil Filters,Hyundai oil filter Elantra 2M000,فلتر زيت هيونداي إلنترا 2M000,FLT-470,Saudi HYUNDAI,Hyundai oil filter Elantra 2M000 - Saudi branch stock item,pcs,pcs,pcs,1,27,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:50:17.609Z
479,20,Oil Change Department,7,Other Oil Filters,OIL FILTER ISUZU 71 DIESEL ORIGINAL,فلتر زيت إيسوزو 71 ديزل أصلي,FLT-476,Saudi OIL,OIL FILTER ISUZU 71 DIESEL ORIGINAL - Saudi branch stock item,pcs,pcs,pcs,1,35,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:50:29.579Z
480,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota D6,فلتر زيت تويوتا D6,FLT-477,Saudi OIL,OIL FILTER Toyota D6 - Saudi branch stock item,pcs,pcs,pcs,1,16.5,33,28.7,,false,false,true,31,66,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:50:42.213Z
481,20,Oil Change Department,2,Other Oils,Mobil Super 5W30,موبيل سوبر 5W30,OIL-478,Saudi MOBIL,Mobil Super 5W30 - Saudi branch stock item,liter,liter,liter,1,23.75,29,25.22,10000,true,false,true,27,58,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:50:57.084Z
482,20,Oil Change Department,1,Gear Oil,ATF Hyundai SP IV Gear Oil,زيت ناقل حركة أوتوماتيكي هيونداي SP IV,OIL-479,Saudi ATF,ATF Hyundai SP IV Gear Oil - Saudi branch stock item,liter,liter,liter,1,34,75,65.22,,true,false,true,73,150,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:51:36.962Z
483,20,Oil Change Department,7,Other Oil Filters,AMERICAN OIL FILTER 63,فلتر زيت أمريكي 63,FLT-480,Saudi AMERICAN,AMERICAN OIL FILTER 63 - Saudi branch stock item,pcs,pcs,pcs,1,14.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:53:41.673Z
485,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER Hyundai ELANTRA DIESEL 3C30A,فلتر زيت هيونداي إلنترا ديزل 3C30A,FLT-482,Saudi OIL,OIL FILTER Hyundai ELANTRA DIESEL 3C30A - Saudi branch stock item,pcs,pcs,pcs,1,25,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:53:52.521Z
486,20,Oil Change Department,11,HYUNDAI Oil Filters,OIL FILTER Hyundai ELANTRA PETROL 2J001 / 2J000,فلتر زيت هيونداي إلنترا بنزين 2J001 / 2J000,FLT-483,Saudi OIL,OIL FILTER Hyundai ELANTRA PETROL 2J001 / 2J000 - Saudi branch stock item,pcs,pcs,pcs,1,28,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:54:05.297Z
487,20,Oil Change Department,2,Other Oils,Mobil Super 20W50 Hadeed,موبيل سوبر 20W50 حديد,OIL-484,Saudi MOBIL,Mobil Super 20W50 Hadeed - Saudi branch stock item,liter,liter,liter,1,10.42,14,12.17,,true,false,true,12,28,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:54:17.629Z
488,20,Oil Change Department,7,Other Oil Filters,OIL FILTER FORD FL 2131,فلتر زيت فورد FL 2131,FLT-485,Saudi OIL,OIL FILTER FORD FL 2131 - Saudi branch stock item,pcs,pcs,pcs,1,15.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:54:33.283Z
491,20,Oil Change Department,4,TOYOTA Oil,Lexus Oil 5W30,زيت لكزس 5W30,OIL-488,Saudi LEXUS,Lexus Oil 5W30 - Saudi branch stock item,liter,liter,liter,1,32.33,36,31.3,10000,true,false,true,34,72,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:54:47.892Z
497,20,Oil Change Department,18,TOYOTA Oil Filters,OIL FILTER Toyota D5,فلتر زيت تويوتا D5,FLT-494,Saudi OIL,OIL FILTER Toyota D5 - Saudi branch stock item,pcs,pcs,pcs,1,20,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-04T13:55:26.604Z
